preco_venda,tipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,tem_suite,tem_piscina,tem_varanda,tem_gourmet,tem_lazer,tem_mobiliado,tem_porteira_fechada,tem_elevador,tem_cobertura,tem_garden,tem_sol_manha,tem_frente_mar,area_suspeita,preco_suspeito,idade_anuncio_dias,preco_m2,preco_m2_suspeito
590000,Apartamento,Vitória,Jardim Camburi,50,2,1,0,False,True,True,True,True,False,False,True,False,True,False,False,False,False,,,False
800000,Apartamento,Vitória,Jardim Camburi,90,3,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
1300000,Apartamento,Vitória,Jardim Camburi,176,3,4,0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,,,False
700000,Apartamento,Vitória,Jardim Camburi,55,2,2,0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,,,False
1470000,Apartamento,Vitória,Jardim Camburi,94,3,2,2,True,False,False,True,True,False,False,True,False,True,False,False,False,False,,,False
1950000,Apartamento,Vitória,Santa Helena,108,3,4,2,False,True,True,True,True,False,False,True,False,True,False,False,False,False,,,False
1289900,Apartamento,Vitória,Santa Lúcia,91,3,2,2,True,True,False,True,True,False,False,True,False,False,False,True,False,False,,,False
1150000,Apartamento,Vitória,Jardim Camburi,76,3,2,2,True,True,True,True,True,True,False,True,False,False,False,False,False,False,,,False
840000,Apartamento,Vitória,Jardim Camburi,90,3,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
780000,Apartamento,Vitória,Jardim Camburi,100,3,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1589503,Apartamento,Vitória,Santa Lúcia,98,3,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
3550000,Apartamento,Vitória,Enseada do Suá,171,4,4,3,True,True,True,True,True,False,False,False,False,False,False,False,False,False,,,False
965000,Apartamento,Vitória,Bento Ferreira,120,4,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
730000,Casa,Vitória,Santo Antônio,204,3,1,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
540000,Apartamento,Vitória,Jardim Camburi,90,3,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
795000,Apartamento,Vitória,Jardim da Penha,90,3,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
590000,Apartamento,Vitória,Barro Vermelho,70,2,3,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,,,False
1160659,Apartamento,Vitória,Jardim Camburi,89,3,3,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
740000,Apartamento,Vitória,Jardim Camburi,62,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1740000,Cobertura,Vitória,Jardim Camburi,170,4,4,3,True,True,True,False,False,False,False,True,True,False,False,False,False,False,,,False
750000,Casa,Vitória,Ilha do Príncipe,250,3,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
950000,Apartamento,Vitória,Jardim Camburi,135,4,1,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False
630000,Apartamento,Vitória,Barro Vermelho,72,1,2,1,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
1250000,Apartamento,Vitória,Jardim Camburi,93,3,3,2,True,False,False,True,True,True,False,True,False,True,False,False,False,False,,,False
990000,Apartamento,Vitória,Jardim Camburi,227,3,3,0,True,False,True,True,True,False,False,True,False,False,False,False,False,False,,,False
1902656,Apartamento,Vitória,Jardim Camburi,110,3,4,0,True,True,False,True,True,False,False,True,False,True,False,False,False,False,,,False
1999000,Apartamento,Vitória,Enseada do Suá,98,3,3,0,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
780000,Apartamento,Vitória,Jardim Camburi,62,2,2,0,True,True,False,False,True,True,False,True,False,False,False,False,False,False,,,False
885881,Apartamento,Vitória,Bento Ferreira,66,2,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
949900,Apartamento,Vitória,Jardim da Penha,90,3,2,2,True,True,True,True,True,False,False,True,False,False,False,True,False,False,,,False
1380000,Apartamento,Vitória,Jardim Camburi,89,3,2,0,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
1680000,Apartamento,Vitória,Bento Ferreira,145,4,4,0,True,True,True,True,True,True,False,True,False,True,False,False,False,False,,,False
1735727,Apartamento,Vitória,Jardim Camburi,125,4,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
1300000,Cobertura,Vitória,Jardim Camburi,179,3,2,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,,,False
1473000,Apartamento,Vitória,Jardim Camburi,93,3,2,2,True,True,True,True,True,False,False,True,False,True,False,False,False,False,,,False
869779,Apartamento,Vitória,Bento Ferreira,63,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1949000,Apartamento,Vitória,Jardim Camburi,100,3,2,2,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
1390000,Casa,Vitória,Fradinhos,200,4,1,2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,False
695000,Apartamento,Vitória,Praia do Canto,69,2,2,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,,,False
1700000,Apartamento,Vitória,Jardim da Penha,258,3,4,2,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
650000,Apartamento,Vitória,Jardim Camburi,70,2,2,1,True,False,True,False,False,False,False,True,False,True,False,False,False,False,,,False
1250663,Apartamento,Vitória,Bento Ferreira,100,3,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1790000,Apartamento,Vitória,Barro Vermelho,120,4,3,2,True,True,True,True,False,True,False,True,False,False,False,False,False,False,,,False
1279000,Apartamento,Vitória,Bento Ferreira,96,3,2,2,True,True,False,True,True,False,False,True,False,True,False,False,False,False,,,False
1369500,Apartamento,Vitória,Santa Helena,105,3,3,2,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
1150000,Apartamento,Vitória,Bento Ferreira,92,3,3,2,True,True,False,True,True,True,False,True,False,True,False,False,False,False,,,False
2149000,Apartamento,Vitória,Enseada do Suá,129,3,3,2,True,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
950000,Apartamento,Vitória,Praia do Canto,100,3,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
941702,Apartamento,Vitória,Jardim Camburi,66,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
750000,Apartamento,Vitória,Jardim Camburi,78,3,2,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,,,False
800000,Apartamento,Vitória,Bento Ferreira,62,2,2,2,True,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
520000,Apartamento,Vitória,Bento Ferreira,47,1,1,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
2100000,Apartamento,Vitória,Enseada do Suá,107,3,4,2,True,True,True,True,True,False,False,True,False,True,False,False,False,False,,,False
1100000,Apartamento,Vitória,Jardim da Penha,135,3,4,2,True,True,True,False,True,False,False,False,False,False,False,False,False,False,,,False
980000,Apartamento,Vitória,Jardim Camburi,120,3,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1999000,Apartamento,Vitória,Santa Lúcia,106,3,4,0,True,True,False,True,True,False,False,True,False,False,False,False,False,False,,,False
990000,Casa,Vitória,Consolação,376,5,3,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
3500000,Apartamento,Vitória,Mata da Praia,161,3,5,1,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
1350000,Apartamento,Vitória,Jardim da Penha,100,2,3,0,True,True,True,True,True,False,False,True,False,True,False,False,False,False,,,False
1300000,Apartamento,Vitória,Santa Helena,102,3,2,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,,,False
3073753,Apartamento,Vitória,Enseada do Suá,145,3,4,0,False,True,True,True,True,False,False,True,False,True,False,False,False,False,,,False
1530000,Apartamento,Vitória,Mata da Praia,100,3,3,0,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
989000,Apartamento,Vitória,Praia do Suá,70,2,2,1,True,True,True,True,True,True,False,True,False,False,False,False,False,False,,,False
1999999,Apartamento,Vitória,Enseada do Suá,129,3,3,0,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
1060000,Apartamento,Vitória,Jardim da Penha,97,3,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
670000,Apartamento,Vitória,Jardim Camburi,57,2,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,,,False
1050000,Apartamento,Vitória,Jardim Camburi,100,3,2,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,,,False
798000,Apartamento,Vitória,Jardim Camburi,55,2,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False
1402114,Apartamento,Vitória,Jardim Camburi,102,3,3,2,True,True,True,True,True,False,False,True,False,True,False,False,False,False,,,False
890000,Apartamento,Vitória,Praia do Canto,68,2,2,1,True,True,False,True,True,True,False,True,False,True,False,False,False,False,,,False
790000,Apartamento,Vitória,Santa Lúcia,84,1,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
900000,Apartamento,Vitória,Jardim Camburi,60,2,2,1,True,True,False,True,True,False,False,False,False,False,False,False,False,False,,,False
1290000,Apartamento,Vitória,Jardim Camburi,87,3,2,2,True,False,True,True,True,False,False,False,False,False,False,False,False,False,,,False
1290000,Casa,Vitória,Maruípe,175,3,2,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,,False
580000,Apartamento,Vitória,Aeroporto,40,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
2150000,Apartamento,Vitória,Enseada do Suá,100,3,1,2,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
1250000,Apartamento,Vitória,Bento Ferreira,100,3,3,2,True,True,False,False,True,False,False,True,False,False,False,False,False,False,,,False
1080000,Apartamento,Vitória,Jardim da Penha,120,3,3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,False
856000,Apartamento,Vitória,Bento Ferreira,68,2,2,1,True,True,True,True,True,False,False,True,False,True,False,False,False,False,,,False
3315000,Apartamento,Vitória,Ilha de Santa Maria,150,4,4,3,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
972743,Apartamento,Vitória,Jardim Camburi,63,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1790000,Apartamento,Vitória,Jardim Camburi,95,3,3,2,True,True,True,True,True,True,False,True,False,False,False,False,False,False,,,False
930000,Apartamento,Vitória,Santa Lúcia,113,3,3,1,True,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
1890000,Cobertura,Vitória,Jardim Camburi,196,4,4,2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,,,False
430000,Apartamento,Vitória,Jardim Camburi,55,2,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False
1305636,Apartamento,Vitória,Jardim Camburi,87,3,2,0,True,True,True,True,True,False,False,True,False,False,False,False,False,False,,,False
1690000,Apartamento,Vitória,Jardim Camburi,110,3,2,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,,,False
890000,Apartamento,Vitória,Jardim Camburi,74,3,1,0,True,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
650000,Apartamento,Vitória,Barro Vermelho,91,3,2,0,False,False,False,False,True,False,False,True,False,True,False,False,False,False,,,False
2079000,Apartamento,Vitória,Enseada do Suá,89,3,3,0,True,True,False,True,True,False,False,True,False,True,False,True,False,False,,,False
700000,Apartamento,Vitória,Jardim Camburi,56,2,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
849000,Apartamento,Vitória,Jardim Camburi,55,3,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
870000,Apartamento,Vitória,Jardim Camburi,62,2,2,2,True,True,False,False,True,True,False,True,False,True,False,False,False,False,,,False
1470000,Casa,Vitória,Santa Martha,120,3,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,,False
565000,Apartamento,Vitória,Jardim da Penha,84,3,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
1950000,Apartamento,Vitória,Santa Helena,108,3,3,2,True,True,True,True,True,False,False,False,False,False,False,False,False,False,,,False
570000,Apartamento,Vitória,Jardim Camburi,54,2,1,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,,,False
1750000,Apartamento,Vitória,Jardim Camburi,120,3,3,2,True,True,True,True,True,True,False,True,False,False,False,False,False,False,,,False
689000,Apartamento,Vitória,Jardim da Penha,56,2,2,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,,,False
650000,Apartamento,Vitória,Jardim Camburi,62,2,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False
830000,Apartamento,Vitória,Bento Ferreira,77,2,2,2,True,True,True,False,True,False,False,True,False,False,False,False,False,False,,,False
