preco_venda,tipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,qtd_imagens,idade_anuncio_dias,tem_suite,tem_piscina,tem_varanda,tem_lazer,tem_mobiliado,tem_elevador
730000,apartamento,Vila Velha,Itapuã,120,3,2,2,19,10,False,False,False,False,False,False
730066,apartamento,Vila Velha,Itapuã,100,3,1,2,20,3,True,False,False,False,False,False
740000,apartamento,Vila Velha,Itapuã,120,3,2,2,20,2,False,False,True,False,False,False
740000,apartamento,Vila Velha,Itapuã,120,3,2,2,20,4,False,False,True,False,False,False
740000,apartamento,Vila Velha,Itapuã,120,3,2,2,20,5,False,False,True,False,False,False
745000,apartamento,Vila Velha,Itapuã,75,2,2,1,16,1,False,True,False,True,False,False
749900,apartamento,Vila Velha,Itapuã,41,1,1,1,20,1,False,False,False,False,True,False
750000,apartamento,Vila Velha,Itapuã,78,3,2,1,20,1,False,False,False,False,False,False
750000,apartamento,Vila Velha,Itapuã,68,2,2,1,20,2,False,True,True,False,False,False
750000,apartamento,Vila Velha,Itapuã,90,2,2,1,16,9,False,False,False,False,False,False
760000,apartamento,Vila Velha,Itapuã,90,3,2,1,14,1,False,True,True,True,False,True
760000,apartamento,Vila Velha,Itapuã,62,2,2,1,19,8,False,True,False,False,False,True
760000,apartamento,Vila Velha,Itapuã,65,2,1,1,17,9,False,True,False,False,True,True
770000,apartamento,Vila Velha,Itapuã,70,2,2,1,20,6,False,True,True,True,False,True
780000,apartamento,Vila Velha,Itapuã,80,3,2,2,20,2,False,True,False,True,False,True
780000,apartamento,Vila Velha,Itapuã,79,3,2,1,20,3,False,False,True,False,False,False
780000,apartamento,Vila Velha,Itapuã,116,3,2,1,20,5,False,False,False,False,False,True
780000,apartamento,Vila Velha,Itapuã,80,3,2,2,20,8,True,False,False,False,False,False
780000,apartamento,Vila Velha,Itapuã,116,3,2,1,20,9,False,False,False,True,False,False
780000,apartamento,Vila Velha,Itapuã,116,3,1,1,20,10,False,False,False,True,False,True
780332,apartamento,Vila Velha,Itapuã,79,3,2,1,19,10,False,False,False,False,False,False
789900,apartamento,Vila Velha,Itapuã,64,2,2,2,11,1,False,False,False,False,False,False
790000,apartamento,Vila Velha,Itapuã,90,3,2,2,17,2,False,True,True,False,False,False
790000,apartamento,Vila Velha,Itapuã,90,3,2,2,17,3,False,True,True,False,False,False
790000,apartamento,Vila Velha,Itapuã,94,3,2,1,20,5,False,False,True,True,True,True
790000,apartamento,Vila Velha,Itapuã,85,2,2,1,14,7,False,True,False,True,False,True
790000,apartamento,Vila Velha,Itapuã,80,2,2,1,20,7,False,True,False,False,False,True
790000,apartamento,Vila Velha,Itapuã,80,2,2,1,20,9,False,True,True,True,True,True
790000,apartamento,Vila Velha,Itapuã,93,3,2,1,13,10,False,False,False,True,False,True
795000,apartamento,Vila Velha,Itapuã,75,2,2,1,14,5,False,True,False,True,False,True
795000,apartamento,Vila Velha,Itapuã,74,2,2,1,20,8,True,True,False,True,False,True
795000,apartamento,Vila Velha,Itapuã,74,2,2,1,5,9,False,True,False,False,False,False
795000,apartamento,Vila Velha,Itapuã,74,2,2,1,5,9,False,True,False,True,False,True
799000,apartamento,Vila Velha,Itapuã,85,3,2,1,20,2,True,False,False,True,True,True
799000,apartamento,Vila Velha,Itapuã,85,3,2,1,20,8,False,False,False,False,False,True
800000,apartamento,Vila Velha,Itapuã,65,2,2,2,10,10,True,True,True,True,True,True
820000,apartamento,Vila Velha,Itapuã,73,3,2,2,3,3,False,False,False,False,False,False
820000,apartamento,Vila Velha,Itapuã,60,2,1,1,19,3,False,True,True,True,False,False
821074,apartamento,Vila Velha,Itapuã,65,2,2,1,20,6,True,True,True,True,False,True
838900,apartamento,Vila Velha,Itapuã,84,3,1,1,13,2,False,True,True,True,False,False
850000,apartamento,Vila Velha,Itapuã,60,2,2,1,12,1,False,True,True,False,False,True
850000,apartamento,Vila Velha,Itapuã,90,3,2,1,20,1,True,False,False,False,False,False
850000,apartamento,Vila Velha,Itapuã,312,4,3,5,5,2,False,False,False,False,True,False
850000,apartamento,Vila Velha,Itapuã,154,3,1,2,20,2,False,False,True,False,False,False
850000,apartamento,Vila Velha,Itapuã,63,2,2,2,2,4,False,False,False,True,False,True
850000,apartamento,Vila Velha,Itapuã,59,2,2,1,20,5,False,True,True,True,False,True
850000,apartamento,Vila Velha,Itapuã,75,2,3,1,20,6,False,True,False,True,False,True
850000,apartamento,Vila Velha,Itapuã,63,2,2,2,0,2,False,True,True,True,False,True
850000,apartamento,Vila Velha,Itapuã,154,3,2,2,20,11,True,False,True,True,False,False
850067,apartamento,Vila Velha,Itapuã,90,3,2,1,20,2,True,False,False,False,False,False
860000,apartamento,Vila Velha,Itapuã,70,2,2,1,9,2,False,False,False,False,False,False
860000,apartamento,Vila Velha,Itapuã,70,2,2,1,9,3,False,False,False,False,False,False
860000,apartamento,Vila Velha,Itapuã,100,2,1,,20,4,False,True,False,True,True,True
860000,apartamento,Vila Velha,Itapuã,90,3,2,2,12,10,False,True,True,True,False,True
869000,apartamento,Vila Velha,Itapuã,90,2,2,2,20,6,False,True,False,True,False,True
870000,apartamento,Vila Velha,Itapuã,90,3,2,2,18,3,False,False,False,False,False,False
870000,apartamento,Vila Velha,Itapuã,59,2,1,2,17,4,False,True,True,True,False,False
879000,apartamento,Vila Velha,Itapuã,84,3,2,1,7,8,True,True,True,True,False,True
880000,apartamento,Vila Velha,Itapuã,65,2,2,2,16,0,False,True,False,False,False,False
880000,apartamento,Vila Velha,Itapuã,65,2,2,2,17,5,False,True,False,False,False,True
880000,apartamento,Vila Velha,Itapuã,82,3,2,2,20,9,True,True,True,True,False,True
890000,apartamento,Vila Velha,Itapuã,60,2,2,1,20,5,False,True,True,False,False,True
890000,apartamento,Vila Velha,Itapuã,90,3,3,1,0,2,True,False,False,True,False,False
890055,apartamento,Vila Velha,Itapuã,90,3,3,1,9,2,True,False,False,True,False,False
891000,apartamento,Vila Velha,Itapuã,80,3,2,2,13,1,True,False,False,False,False,False
891000,apartamento,Vila Velha,Itapuã,90,3,3,1,16,8,True,False,True,True,False,True
891045,apartamento,Vila Velha,Itapuã,80,3,2,2,13,1,True,False,False,False,False,False
897000,apartamento,Vila Velha,Itapuã,65,2,2,1,16,4,False,True,True,True,False,True
899000,apartamento,Vila Velha,Itapuã,65,2,2,2,20,2,False,False,False,True,False,False
899000,apartamento,Vila Velha,Itapuã,65,2,2,2,14,4,False,True,False,True,False,True
900000,apartamento,Vila Velha,Itapuã,106,3,2,2,20,1,False,True,True,True,False,True
900000,apartamento,Vila Velha,Itapuã,100,3,3,2,19,4,False,False,False,True,False,True
900000,apartamento,Vila Velha,Itapuã,85,2,2,1,15,6,False,True,False,True,False,True
900000,apartamento,Vila Velha,Itapuã,145,3,2,1,12,9,False,False,False,True,False,False
900099,apartamento,Vila Velha,Itapuã,125,3,3,2,16,4,False,False,False,False,False,True
905851,apartamento,Vila Velha,Itapuã,79,1,1,1,19,4,False,True,True,True,False,False
910000,apartamento,Vila Velha,Itapuã,86,2,2,2,20,2,False,True,False,True,False,True
910000,apartamento,Vila Velha,Itapuã,64,2,2,2,20,2,False,True,False,False,False,False
922980,apartamento,Vila Velha,Itapuã,61,2,2,2,20,5,False,True,False,False,False,True
925000,apartamento,Vila Velha,Itapuã,130,3,3,2,2,2,False,True,True,False,True,True
930000,apartamento,Vila Velha,Itapuã,64,2,2,2,18,1,False,True,True,True,False,True
940000,apartamento,Vila Velha,Itapuã,70,2,2,1,15,1,False,True,False,True,False,True
940000,apartamento,Vila Velha,Itapuã,75,2,2,1,20,9,False,True,True,False,False,True
945000,apartamento,Vila Velha,Itapuã,86,2,2,2,19,1,False,True,True,True,False,True
945463,apartamento,Vila Velha,Itapuã,61,2,3,0,20,2,False,True,False,True,False,True
949896,apartamento,Vila Velha,Itapuã,64,2,2,1,20,4,False,False,False,False,False,False
949986,apartamento,Vila Velha,Itapuã,64,2,2,1,20,4,False,False,False,False,False,False
950000,apartamento,Vila Velha,Itapuã,75,2,2,1,14,1,False,False,False,False,False,False
950000,apartamento,Vila Velha,Itapuã,88,3,2,2,20,1,True,False,True,False,False,False
950000,apartamento,Vila Velha,Itapuã,127,3,3,1,20,2,False,True,True,True,True,True
950000,apartamento,Vila Velha,Itapuã,142,3,2,1,20,4,True,False,False,True,False,True
965000,apartamento,Vila Velha,Itapuã,85,3,2,2,14,7,False,True,True,True,False,True
969689,apartamento,Vila Velha,Itapuã,84,3,1,1,0,2,False,True,True,True,False,False
970000,apartamento,Vila Velha,Itapuã,85,3,2,2,19,0,False,True,False,True,False,True
970000,apartamento,Vila Velha,Itapuã,85,3,2,2,17,2,False,True,False,True,False,True
970000,apartamento,Vila Velha,Itapuã,85,3,2,2,16,5,False,False,False,True,False,True
975000,apartamento,Vila Velha,Itapuã,76,3,1,2,20,2,False,True,True,True,False,False
976800,apartamento,Vila Velha,Itapuã,68,2,2,1,8,2,False,True,True,False,False,False
976800,apartamento,Vila Velha,Itapuã,68,2,2,1,12,3,False,True,True,False,False,False
980000,apartamento,Vila Velha,Itapuã,75,2,2,1,15,1,False,False,False,False,False,False
980000,apartamento,Vila Velha,Itapuã,89,2,2,1,20,2,False,True,False,False,True,True
980000,apartamento,Vila Velha,Itapuã,68,2,1,1,20,3,False,True,True,False,False,False
980000,apartamento,Vila Velha,Itapuã,89,2,2,1,20,3,True,True,True,True,True,True
980000,apartamento,Vila Velha,Itapuã,89,2,2,1,2,7,False,True,True,False,False,True
980000,apartamento,Vila Velha,Itapuã,89,2,2,1,20,8,False,True,False,True,False,True
980000,apartamento,Vila Velha,Itapuã,90,2,2,1,20,8,False,True,True,True,True,True
980000,apartamento,Vila Velha,Itapuã,80,2,2,1,11,10,False,False,False,True,False,False
990000,apartamento,Vila Velha,Itapuã,90,3,2,3,16,9,False,True,False,False,True,True
990000,apartamento,Vila Velha,Itapuã,162,3,3,1,0,2,True,False,False,False,False,False
990045,apartamento,Vila Velha,Itapuã,162,3,3,1,20,2,True,False,False,False,False,False
994000,apartamento,Vila Velha,Itapuã,64,2,2,1,9,2,False,True,False,False,False,True
998000,apartamento,Vila Velha,Itapuã,75,2,2,1,20,1,True,True,True,True,True,True
999000,apartamento,Vila Velha,Itapuã,90,3,1,2,13,2,False,True,True,True,False,False
1000000,apartamento,Vila Velha,Itapuã,80,2,1,1,19,2,False,False,True,True,False,False
1030000,apartamento,Vila Velha,Itapuã,186,3,2,1,11,2,False,False,True,False,False,False
1044012,apartamento,Vila Velha,Itapuã,80,3,1,1,15,2,False,True,True,True,False,False
1044012,apartamento,Vila Velha,Itapuã,80,3,1,1,15,10,False,True,True,True,False,False
1050000,apartamento,Vila Velha,Itapuã,132,3,3,1,20,1,False,False,False,False,False,False
1050000,apartamento,Vila Velha,Itapuã,186,3,1,2,17,2,True,False,False,False,False,False
1050000,apartamento,Vila Velha,Itapuã,132,3,3,1,20,3,False,False,False,False,False,False
1050000,apartamento,Vila Velha,Itapuã,90,3,2,2,17,3,True,False,False,False,False,False
1050000,apartamento,Vila Velha,Itapuã,80,3,2,3,17,5,False,True,False,False,False,True
1050045,apartamento,Vila Velha,Itapuã,90,3,2,2,17,3,True,False,False,False,False,False
1050077,apartamento,Vila Velha,Itapuã,186,3,2,2,17,2,True,False,False,False,False,False
1060000,apartamento,Vila Velha,Itapuã,132,3,3,1,20,2,False,True,True,True,False,False
1060000,apartamento,Vila Velha,Itapuã,132,3,3,1,20,4,False,True,True,True,False,False
1065000,apartamento,Vila Velha,Itapuã,95,3,2,2,10,1,False,False,True,False,False,True
1089000,apartamento,Vila Velha,Itapuã,80,3,2,1,20,3,True,True,True,False,True,True
1095000,apartamento,Vila Velha,Itapuã,120,3,3,2,17,1,False,False,False,True,False,True
1100000,apartamento,Vila Velha,Itapuã,85,2,2,2,16,1,False,False,False,False,False,False
1100000,apartamento,Vila Velha,Itapuã,70,2,1,1,20,2,False,True,True,True,False,False
1100000,apartamento,Vila Velha,Itapuã,72,2,2,1,19,3,False,True,False,True,False,False
1100000,apartamento,Vila Velha,Itapuã,120,3,2,2,20,4,False,True,True,False,False,False
1100000,apartamento,Vila Velha,Itapuã,140,3,3,2,20,6,False,False,False,False,False,True
1100000,apartamento,Vila Velha,Itapuã,70,2,1,1,20,10,False,True,True,True,False,False
1111664,apartamento,Vila Velha,Itapuã,63,2,1,1,14,10,False,True,True,False,False,False
1150000,apartamento,Vila Velha,Itapuã,157,3,3,1,20,1,False,False,True,True,False,True
1150000,apartamento,Vila Velha,Itapuã,89,3,1,2,14,3,False,True,True,True,False,False
1150000,apartamento,Vila Velha,Itapuã,76,3,1,2,20,3,False,True,True,True,False,False
1150000,apartamento,Vila Velha,Itapuã,69,2,1,1,20,4,False,True,True,True,False,False
1150000,apartamento,Vila Velha,Itapuã,70,2,2,1,10,8,False,True,True,False,False,True
1150066,apartamento,Vila Velha,Itapuã,114,2,3,1,20,3,True,False,False,False,False,False
1158516,apartamento,Vila Velha,Itapuã,63,2,1,1,7,3,False,True,True,False,False,False
1160000,apartamento,Vila Velha,Itapuã,100,3,1,2,20,2,True,False,False,False,False,False
1160000,apartamento,Vila Velha,Itapuã,100,3,1,2,20,3,False,True,True,True,False,True
1160006,apartamento,Vila Velha,Itapuã,100,3,1,2,20,2,True,False,False,False,False,False
1160332,apartamento,Vila Velha,Itapuã,200,3,3,2,12,10,False,False,False,False,False,False
1182300,apartamento,Vila Velha,Itapuã,89,3,1,2,12,2,True,False,False,False,False,False
1182300,apartamento,Vila Velha,Itapuã,89,3,2,2,12,2,False,True,True,False,False,False
1182300,apartamento,Vila Velha,Itapuã,89,3,2,2,2,3,False,True,True,False,False,False
1182306,apartamento,Vila Velha,Itapuã,89,3,1,2,12,2,True,False,False,False,False,False
1199000,apartamento,Vila Velha,Itapuã,85,2,2,2,13,7,False,True,True,True,False,True
1199993,apartamento,Vila Velha,Itapuã,90,3,2,2,18,0,False,False,True,False,False,False
1199996,apartamento,Vila Velha,Itapuã,90,3,2,2,13,2,False,False,False,True,False,False
1199997,apartamento,Vila Velha,Itapuã,90,3,2,2,16,1,False,False,True,False,False,False
1199998,apartamento,Vila Velha,Itapuã,90,3,2,2,13,0,False,False,False,True,False,False
1200000,apartamento,Vila Velha,Itapuã,100,3,2,2,17,1,False,True,True,False,False,True
1200000,apartamento,Vila Velha,Itapuã,168,1,1,2,3,2,False,False,False,False,False,False
1200000,apartamento,Vila Velha,Itapuã,83,2,2,2,20,3,False,True,False,True,False,True
1200000,apartamento,Vila Velha,Itapuã,83,2,2,2,13,4,True,True,False,True,False,True
1200000,apartamento,Vila Velha,Itapuã,83,2,2,2,10,7,False,True,False,True,False,True
1200000,apartamento,Vila Velha,Itapuã,82,2,2,2,10,8,False,True,True,False,True,True
1200007,apartamento,Vila Velha,Itapuã,90,3,2,2,15,3,False,False,False,True,False,False
1220728,apartamento,Vila Velha,Itapuã,76,3,2,2,13,4,False,False,False,False,False,False
1250000,apartamento,Vila Velha,Itapuã,90,3,2,2,10,1,False,True,False,True,True,True
1250000,apartamento,Vila Velha,Itapuã,100,3,2,2,18,2,True,True,True,True,False,True
1250000,apartamento,Vila Velha,Itapuã,160,3,2,2,20,2,False,True,True,True,False,False
1250000,apartamento,Vila Velha,Itapuã,95,3,2,2,20,7,False,True,False,True,True,True
1250000,apartamento,Vila Velha,Itapuã,95,3,2,2,20,7,False,True,False,True,True,True
1250000,apartamento,Vila Velha,Itapuã,90,3,2,2,20,8,False,True,False,True,False,True
1250000,apartamento,Vila Velha,Itapuã,160,3,2,2,20,9,False,True,True,True,False,False
1250000,apartamento,Vila Velha,Itapuã,86,2,2,2,20,9,False,True,True,True,False,True
1250000,apartamento,Vila Velha,Itapuã,160,3,2,2,9,10,False,True,True,True,False,True
1250000,apartamento,Vila Velha,Itapuã,160,3,2,2,20,10,False,True,True,True,False,False
1280000,apartamento,Vila Velha,Itapuã,160,3,3,2,20,1,False,True,False,True,False,True
1280000,apartamento,Vila Velha,Itapuã,160,3,3,2,13,1,False,True,True,True,False,True
1280000,apartamento,Vila Velha,Itapuã,160,3,3,2,9,2,False,True,True,True,False,False
1280000,apartamento,Vila Velha,Itapuã,160,3,3,2,20,3,False,True,True,True,False,False
1295000,apartamento,Vila Velha,Itapuã,141,3,3,2,15,2,False,True,False,True,False,False
1297033,apartamento,Vila Velha,Itapuã,63,2,1,1,20,2,False,False,True,False,False,False
1297033,apartamento,Vila Velha,Itapuã,63,2,1,1,20,4,False,False,True,False,False,False
1299000,apartamento,Vila Velha,Itapuã,100,3,2,2,8,1,False,False,False,False,False,False
1299000,apartamento,Vila Velha,Itapuã,70,2,2,1,20,9,False,True,False,True,True,True
1300000,apartamento,Vila Velha,Itapuã,117,3,3,2,20,1,False,True,True,False,False,True
1300000,apartamento,Vila Velha,Itapuã,110,3,2,2,20,2,True,True,False,True,True,True
1300000,apartamento,Vila Velha,Itapuã,140,2,2,3,19,2,False,True,False,False,True,False
1300000,apartamento,Vila Velha,Itapuã,90,3,1,2,19,3,False,True,False,False,False,True
1300000,apartamento,Vila Velha,Itapuã,90,3,2,2,9,4,False,True,False,False,False,False
1300000,apartamento,Vila Velha,Itapuã,90,3,2,2,11,4,False,True,False,False,False,False
1300000,apartamento,Vila Velha,Itapuã,90,3,1,2,20,5,True,False,False,False,False,False
1300000,apartamento,Vila Velha,Itapuã,90,3,1,2,11,7,False,False,False,False,False,False
1300000,apartamento,Vila Velha,Itapuã,90,3,1,1,20,7,True,False,False,False,False,False
1300000,apartamento,Vila Velha,Itapuã,90,3,1,2,20,7,True,False,False,False,False,False
1300000,apartamento,Vila Velha,Itapuã,90,3,1,2,20,7,False,False,False,False,False,False
1300000,apartamento,Vila Velha,Itapuã,140,2,3,3,0,0,False,True,False,True,False,True
1300000,apartamento,Vila Velha,Itapuã,90,3,1,2,20,9,False,False,False,False,False,False
1300000,apartamento,Vila Velha,Itapuã,170,4,3,2,20,9,False,False,False,False,False,False
1300000,apartamento,Vila Velha,Itapuã,90,3,1,2,20,9,False,True,False,False,False,False
1300000,apartamento,Vila Velha,Itapuã,90,3,1,2,20,10,False,False,False,False,False,False
1300000,apartamento,Vila Velha,Itapuã,90,3,1,2,20,10,False,False,False,False,False,False
1331500,apartamento,Vila Velha,Itapuã,76,3,2,2,20,0,False,True,False,False,False,True
1344000,apartamento,Vila Velha,Itapuã,76,3,2,2,20,1,False,True,False,False,False,True
1350000,apartamento,Vila Velha,Itapuã,120,3,3,2,17,4,False,True,False,True,False,True
1350008,apartamento,Vila Velha,Itapuã,214,3,3,2,9,2,False,False,False,False,False,False
1365000,apartamento,Vila Velha,Itapuã,100,3,2,2,8,10,False,False,False,False,False,False
1380000,apartamento,Vila Velha,Itapuã,120,4,3,2,20,2,False,True,True,True,False,True
1380000,apartamento,Vila Velha,Itapuã,139,4,3,2,16,2,False,True,True,True,False,False
1380000,apartamento,Vila Velha,Itapuã,120,3,2,2,20,4,True,True,True,True,False,True
1390000,apartamento,Vila Velha,Itapuã,110,3,2,2,15,8,False,True,False,False,True,True
1400000,apartamento,Vila Velha,Itapuã,92,3,2,2,20,1,True,True,True,False,False,False
1400000,apartamento,Vila Velha,Itapuã,160,4,4,2,20,2,False,True,False,True,False,True
1430000,apartamento,Vila Velha,Itapuã,135,3,3,2,20,0,False,True,False,True,False,True
1450000,apartamento,Vila Velha,Itapuã,123,3,2,2,20,4,False,True,False,True,True,True
1450000,apartamento,Vila Velha,Itapuã,123,3,3,2,8,5,True,True,True,True,False,True
