preco_venda,tipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,tem_suite,tem_piscina,tem_varanda,tem_lazer,tem_mobiliado,tem_elevador,fonte_dataset
315000,apartamento,Serra,Ourimar,60,2,1,1,False,True,False,True,False,True,agregado_filtrado
349000,apartamento,Serra,Colina de Laranjeiras,42,2,1,1,False,True,False,True,False,False,agregado_filtrado
300000,apartamento,Serra,Conjunto Jacaraípe,50,2,1,1,False,False,False,False,False,False,agregado_filtrado
545000,casa,Serra,São Francisco,75,3,3,0,True,False,False,False,False,False,agregado_filtrado
720000,apartamento,Serra,Valparaíso,76,3,2,0,True,True,False,True,False,False,agregado_filtrado
369900,apartamento,Serra,Colina de Laranjeiras,48,2,2,1,True,False,False,False,False,False,agregado_filtrado
400000,apartamento,Serra,Morada de Laranjeiras,54,2,2,1,True,True,False,True,False,True,agregado_filtrado
265000,apartamento,Serra,Jardim Atlântico,52,2,2,1,True,False,False,False,False,False,agregado_filtrado
435001,casa,Serra,das Laranjeiras,75,2,2,2,True,False,False,False,False,False,agregado_filtrado
510000,apartamento,Serra,Parque Residencial Laranjeiras,67,2,1,1,True,True,True,True,False,True,agregado_filtrado
299000,casa,Serra,Enseada de Jacaraípe,75,2,1,1,False,False,False,False,False,False,agregado_filtrado
269000,apartamento,Serra,Guaraciaba,47,2,1,1,False,False,False,False,False,False,agregado_filtrado
299000,casa,Serra,Enseada de Jacaraípe,73,2,1,1,True,False,False,False,False,False,agregado_filtrado
305000,apartamento,Serra,Residencial Vista do Mestre,48,2,1,1,True,True,False,True,False,False,agregado_filtrado
290000,apartamento,Serra,Jardim Limoeiro,48,2,1,1,False,True,False,True,False,True,agregado_filtrado
600000,casa,Serra,Colina de Laranjeiras,100,3,2,1,True,False,False,False,False,False,agregado_filtrado
260000,apartamento,Serra,Camará,48,2,1,1,False,True,False,True,False,False,agregado_filtrado
599000,apartamento,Serra,Valparaíso,73,3,3,1,True,True,False,True,False,True,agregado_filtrado
570000,apartamento,Serra,Valparaíso,65,2,1,1,True,True,True,True,False,True,agregado_filtrado
600000,apartamento,Serra,Parque Jacaraípe,254,5,3,0,False,False,True,False,False,False,agregado_filtrado
265000,apartamento,Serra,Residencial Vista do Mestre,45,2,1,0,False,True,False,True,False,True,agregado_filtrado
320000,apartamento,Serra,Colina de Laranjeiras,46,2,1,0,False,True,False,True,False,False,agregado_filtrado
315000,apartamento,Serra,Morada de Laranjeiras,45,2,1,0,False,True,False,True,False,True,agregado_filtrado
245000,apartamento,Serra,Castelândia,60,3,1,1,False,False,False,True,False,False,agregado_filtrado
368000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,False,False,False,False,False,False,agregado_filtrado
598000,casa,Serra,Serra Centro,120,3,1,1,True,False,False,False,False,False,agregado_filtrado
200000,apartamento,Serra,Castelândia,45,2,1,1,False,False,False,True,False,False,agregado_filtrado
350008,casa,Serra,das Laranjeiras,119,3,2,1,True,False,False,False,False,False,agregado_filtrado
250000,apartamento,Serra,Ourimar,59,2,1,1,False,True,False,True,False,False,agregado_filtrado
599900,apartamento,Serra,Valparaíso,65,3,2,1,True,True,False,True,False,True,agregado_filtrado
230000,apartamento,Serra,São Patrício,47,2,1,1,False,False,False,False,False,False,agregado_filtrado
290000,apartamento,Serra,Colina de Laranjeiras,45,2,1,1,False,True,False,True,False,False,agregado_filtrado
415000,casa,Serra,São Francisco,180,3,2,3,True,False,False,False,False,False,agregado_filtrado
299000,casa,Serra,Enseada de Jacaraípe,75,2,2,0,False,False,False,False,False,False,agregado_filtrado
220000,apartamento,Serra,Jardim Limoeiro,45,2,1,0,False,False,False,False,False,False,agregado_filtrado
580000,apartamento,Serra,Valparaíso,67,3,2,0,True,False,True,True,False,True,agregado_filtrado
550000,casa,Serra,Residencial Jacaraípe,127,2,2,0,False,False,False,False,False,False,agregado_filtrado
530000,apartamento,Serra,Jardim Limoeiro,70,3,2,0,True,True,False,True,False,True,agregado_filtrado
334992,casa,Serra,Residencial Centro da Serra,80,2,1,0,False,False,False,False,False,False,agregado_filtrado
295000,apartamento,Serra,Residencial Vista do Mestre,50,2,2,0,True,True,False,True,False,True,agregado_filtrado
537900,apartamento,Serra,Colina de Laranjeiras,65,2,2,0,True,False,False,False,False,False,agregado_filtrado
595000,apartamento,Serra,Valparaíso,62,2,2,0,True,True,True,True,True,True,agregado_filtrado
500000,apartamento,Serra,Parque Residencial Laranjeiras,66,2,2,1,True,True,True,True,False,True,agregado_filtrado
310000,apartamento,Serra,Enseada de Jacaraípe,70,2,2,1,True,False,False,False,False,False,agregado_filtrado
340000,apartamento,Serra,Porto Canoa,55,3,1,1,False,True,False,True,False,True,agregado_filtrado
450000,casa,Serra,São Francisco,300,2,2,4,True,False,False,False,False,False,agregado_filtrado
669991,casa,Serra,Jardim Atlântico,114,3,2,2,True,False,False,False,False,False,agregado_filtrado
240000,apartamento,Serra,Jardim Atlântico,46,2,1,1,False,True,False,True,False,False,agregado_filtrado
490000,apartamento,Serra,Parque Residencial Laranjeiras,51,2,1,1,True,False,False,False,False,False,agregado_filtrado
950000,casa,Serra,Parque Residencial Laranjeiras,200,3,2,3,True,False,False,False,False,False,agregado_filtrado
399900,apartamento,Serra,Valparaíso,52,2,2,1,True,True,False,True,False,False,agregado_filtrado
320000,apartamento,Serra,Ourimar,48,2,1,1,False,False,False,False,False,False,agregado_filtrado
580000,casa,Serra,Planície da Serra,89,2,1,1,False,False,False,False,False,False,agregado_filtrado
434999,casa,Serra,das Laranjeiras,75,2,2,2,True,False,False,False,False,False,agregado_filtrado
920000,casa,Serra,Colina de Laranjeiras,100,3,3,2,True,False,False,False,False,False,agregado_filtrado
520000,apartamento,Serra,Valparaíso,70,3,2,0,True,True,False,True,True,True,agregado_filtrado
305000,apartamento,Serra,Jardim Limoeiro,45,2,1,0,False,False,False,False,False,False,agregado_filtrado
278500,apartamento,Serra,Colina de Laranjeiras,51,2,1,0,False,False,False,False,False,False,agregado_filtrado
385000,apartamento,Serra,Planalto de Carapina,52,2,2,0,True,True,True,True,False,False,agregado_filtrado
359960,casa,Serra,Costa Dourada,72,2,1,0,False,False,True,False,False,False,agregado_filtrado
630000,apartamento,Serra,Parque Residencial Laranjeiras,72,3,2,0,True,True,False,True,False,False,agregado_filtrado
575000,apartamento,Serra,Colina de Laranjeiras,67,2,2,0,True,True,False,True,True,True,agregado_filtrado
320000,apartamento,Serra,Conjunto Jacaraípe,54,2,1,1,False,True,False,True,False,True,agregado_filtrado
235000,apartamento,Serra,Estância Monazítica,48,2,1,0,True,False,False,True,True,False,agregado_filtrado
605000,apartamento,Serra,Parque Residencial Laranjeiras,69,2,2,1,True,False,False,False,False,False,agregado_filtrado
230000,apartamento,Serra,Conjunto Jacaraípe,53,2,1,1,False,False,False,True,False,False,agregado_filtrado
489900,casa,Serra,São Francisco,75,2,2,2,True,False,True,False,False,False,agregado_filtrado
975000,apartamento,Serra,Parque Residencial Laranjeiras,145,3,5,2,True,True,True,True,False,True,agregado_filtrado
500000,apartamento,Serra,Colina de Laranjeiras,68,2,2,1,True,True,True,True,False,False,agregado_filtrado
330000,casa,Serra,Enseada de Jacaraípe,50,2,1,3,False,False,False,False,False,False,agregado_filtrado
560000,apartamento,Serra,Colina de Laranjeiras,63,2,2,2,True,True,False,True,False,True,agregado_filtrado
450000,apartamento,Serra,Maringá,50,2,1,1,False,False,False,False,False,False,agregado_filtrado
270000,apartamento,Serra,São Diogo II,52,2,1,1,False,False,False,False,False,False,agregado_filtrado
450000,apartamento,Serra,Praia da Baleia,66,3,2,1,True,True,False,True,False,True,agregado_filtrado
450000,apartamento,Serra,das Laranjeiras,65,2,2,2,True,False,False,False,False,False,agregado_filtrado
390000,casa,Serra,Costa Dourada,72,2,1,2,False,False,True,False,False,False,agregado_filtrado
760000,casa,Serra,Planície da Serra,110,3,2,2,True,False,False,False,False,False,agregado_filtrado
310000,apartamento,Serra,Jardim Limoeiro,47,2,1,0,False,True,True,True,False,True,agregado_filtrado
269000,apartamento,Serra,Guaraciaba,48,2,1,0,False,False,False,False,False,False,agregado_filtrado
230000,apartamento,Serra,Residencial Centro da Serra,50,2,1,0,False,False,False,False,False,False,agregado_filtrado
650000,apartamento,Serra,Valparaíso,65,2,2,0,False,False,True,True,False,True,agregado_filtrado
290000,apartamento,Serra,Colina de Laranjeiras,48,2,1,0,False,False,False,False,False,False,agregado_filtrado
255000,apartamento,Serra,Guaraciaba,45,2,1,0,False,True,False,True,False,False,agregado_filtrado
370000,apartamento,Serra,Colina de Laranjeiras,52,2,1,0,False,True,False,True,False,True,agregado_filtrado
360000,casa,Serra,Residencial Jacaraípe,100,3,2,0,False,False,False,False,False,False,agregado_filtrado
330000,apartamento,Serra,Colina de Laranjeiras,52,2,2,1,True,True,False,True,False,True,agregado_filtrado
295000,apartamento,Serra,Praia da Baleia,50,2,1,1,False,True,True,True,True,False,agregado_filtrado
260000,apartamento,Serra,Manguinhos,45,2,1,1,False,True,False,True,False,True,agregado_filtrado
500000,casa,Serra,São Patrício,195,3,2,2,False,False,False,False,False,False,agregado_filtrado
499000,apartamento,Serra,Valparaíso,62,2,2,1,True,True,False,True,False,True,agregado_filtrado
465000,apartamento,Serra,Morada de Laranjeiras,57,2,2,1,True,True,False,True,False,True,agregado_filtrado
389300,apartamento,Serra,Planalto de Carapina,50,2,2,1,False,True,False,True,False,True,agregado_filtrado
520000,apartamento,Serra,Parque Residencial Laranjeiras,72,3,2,2,True,True,True,True,True,True,agregado_filtrado
598000,apartamento,Serra,São Francisco,75,2,3,2,True,False,False,False,False,False,agregado_filtrado
457990,apartamento,Serra,Castelândia,70,3,2,1,True,False,False,False,False,False,agregado_filtrado
420000,apartamento,Serra,Estância Monazítica,78,2,2,1,True,False,False,False,False,False,agregado_filtrado
450000,casa,Serra,Costa Bela,80,3,2,2,True,False,True,False,False,False,agregado_filtrado
979990,casa,Serra,Planície da Serra,151,3,3,3,True,False,True,False,False,False,agregado_filtrado
265000,apartamento,Serra,Camará,45,2,1,1,False,True,False,True,False,True,agregado_filtrado
370000,apartamento,Serra,Colina de Laranjeiras,47,2,1,0,False,False,False,False,False,False,agregado_filtrado
290000,apartamento,Serra,Jardim Limoeiro,47,2,1,0,False,True,True,True,False,True,agregado_filtrado
230000,apartamento,Serra,Morada de Laranjeiras,48,2,1,0,False,False,False,True,True,False,agregado_filtrado
285000,apartamento,Serra,Jardim Limoeiro,48,2,1,0,False,False,False,False,False,False,agregado_filtrado
420000,casa,Serra,São Francisco,100,2,1,11,False,False,False,False,False,False,agregado_filtrado
330000,apartamento,Serra,Colina de Laranjeiras,48,2,1,0,False,False,False,False,False,False,agregado_filtrado
320000,casa,Serra,Residencial Jacaraípe,60,2,1,0,True,False,False,False,False,False,agregado_filtrado
669993,casa,Serra,Jardim Atlântico,114,3,2,0,True,False,False,False,False,False,agregado_filtrado
438990,apartamento,Serra,Planalto de Carapina,47,2,1,1,True,True,False,True,False,True,agregado_filtrado
280000,apartamento,Serra,Jardim Atlântico,56,2,1,1,True,True,False,True,False,True,agregado_filtrado
859900,casa,Serra,Morada de Laranjeiras,110,3,3,2,True,True,False,True,False,False,agregado_filtrado
599000,apartamento,Serra,Colina de Laranjeiras,67,2,2,1,True,True,True,True,False,True,agregado_filtrado
265000,apartamento,Serra,Jardim Limoeiro,49,2,2,1,True,False,False,True,False,False,agregado_filtrado
650000,apartamento,Serra,Valparaíso,73,3,2,1,True,False,False,False,False,False,agregado_filtrado
299004,casa,Serra,Enseada de Jacaraípe,75,2,2,2,False,False,False,False,False,False,agregado_filtrado
379000,apartamento,Serra,Maringá,95,2,1,1,False,True,True,True,False,False,agregado_filtrado
290000,apartamento,Serra,São Francisco,75,2,1,1,True,False,True,False,False,False,agregado_filtrado
550000,apartamento,Serra,Morada de Laranjeiras,55,3,2,2,True,True,False,True,False,False,agregado_filtrado
410000,apartamento,Serra,Praia da Baleia,80,3,1,1,True,True,False,True,False,True,agregado_filtrado
320000,apartamento,Serra,Castelândia,52,2,1,1,False,True,True,True,False,True,agregado_filtrado
420000,apartamento,Serra,Colina de Laranjeiras,60,2,1,1,False,True,False,True,False,True,agregado_filtrado
589000,apartamento,Serra,Valparaíso,73,3,2,0,True,True,False,True,False,True,agregado_filtrado
590000,apartamento,Serra,Morada de Laranjeiras,70,3,2,0,True,False,False,False,False,False,agregado_filtrado
380000,casa,Serra,Parque Residencial Mestre Álvaro,67,3,3,0,True,False,False,False,False,False,agregado_filtrado
290000,apartamento,Serra,Colina de Laranjeiras,50,2,1,0,False,False,False,False,False,False,agregado_filtrado
880000,casa,Serra,Praia da Baleia,120,3,3,0,True,True,False,True,False,False,agregado_filtrado
279000,apartamento,Serra,Praia da Baleia,56,2,1,0,False,True,False,True,False,True,agregado_filtrado
499000,apartamento,Serra,Colina de Laranjeiras,62,2,2,0,True,True,True,True,True,True,agregado_filtrado
460000,apartamento,Serra,Colina de Laranjeiras,100,2,2,10,True,False,False,False,False,False,agregado_filtrado
315000,apartamento,Serra,Jardim Limoeiro,48,2,1,0,False,True,False,True,False,True,agregado_filtrado
549000,apartamento,Serra,Parque Residencial Laranjeiras,75,3,2,2,True,True,False,True,False,True,agregado_filtrado
600000,apartamento,Serra,Colina de Laranjeiras,68,2,2,0,True,False,True,True,False,True,agregado_filtrado
537900,apartamento,Serra,Parque Residencial Laranjeiras,65,2,2,2,True,True,True,True,False,True,agregado_filtrado
537900,apartamento,Serra,Colina de Laranjeiras,65,2,2,2,True,True,False,True,False,True,agregado_filtrado
440000,apartamento,Serra,Jardim Limoeiro,60,2,2,1,True,True,False,True,False,True,agregado_filtrado
300000,apartamento,Serra,Colina de Laranjeiras,46,2,1,1,False,True,False,True,False,True,agregado_filtrado
394999,casa,Serra,Residencial Centro da Serra,68,2,2,1,False,False,False,False,False,False,agregado_filtrado
280000,apartamento,Serra,Ourimar,48,2,1,1,False,True,False,True,False,False,agregado_filtrado
450000,casa,Serra,Costa Bela,70,3,1,2,True,False,False,False,False,False,agregado_filtrado
550000,apartamento,Serra,Parque Residencial Laranjeiras,75,3,2,2,True,False,False,False,False,False,agregado_filtrado
260000,apartamento,Serra,Ourimar,45,2,1,1,False,False,False,False,False,False,agregado_filtrado
1800000,apartamento,Serra,Parque Residencial Laranjeiras,238,4,5,0,True,True,True,True,True,True,agregado_filtrado
625000,casa,Serra,Parque Jacaraípe,100,3,2,0,True,False,False,False,False,False,agregado_filtrado
730000,apartamento,Serra,Morada de Laranjeiras,105,3,2,0,True,True,True,True,True,True,agregado_filtrado
580000,apartamento,Serra,Valparaíso,67,2,2,0,True,False,True,False,False,False,agregado_filtrado
450000,apartamento,Serra,Jardim Limoeiro,55,2,1,1,True,True,False,True,False,True,agregado_filtrado
270000,apartamento,Serra,São Patrício,52,2,1,0,False,False,True,False,True,False,agregado_filtrado
260000,apartamento,Serra,Castelândia,69,3,2,0,False,False,False,False,False,False,agregado_filtrado
245000,apartamento,Serra,Manguinhos,45,2,1,0,False,True,False,True,False,True,agregado_filtrado
748998,casa,Serra,Jardim Atlântico,180,3,2,2,True,False,False,False,False,False,agregado_filtrado
880000,casa,Serra,Parque Jacaraípe,420,2,4,6,True,False,False,False,False,False,agregado_filtrado
280000,apartamento,Serra,São Patrício,55,2,1,1,False,False,False,False,False,False,agregado_filtrado
595000,apartamento,Serra,Valparaíso,62,2,2,1,True,True,False,True,False,True,agregado_filtrado
239000,apartamento,Serra,Estância Monazítica,45,2,1,1,False,False,False,False,False,False,agregado_filtrado
340000,apartamento,Serra,Colina de Laranjeiras,50,2,1,1,False,False,False,False,False,False,agregado_filtrado
670000,casa,Serra,São Francisco,126,3,4,4,True,False,False,False,False,False,agregado_filtrado
220000,apartamento,Serra,Jardim Atlântico,48,2,1,1,False,False,False,False,False,False,agregado_filtrado
439000,apartamento,Serra,Jardim Limoeiro,65,2,2,1,True,True,False,True,False,True,agregado_filtrado
274900,apartamento,Serra,São Diogo II,48,2,1,1,False,False,False,False,False,True,agregado_filtrado
420000,apartamento,Serra,Estância Monazítica,78,2,2,1,True,False,False,False,False,False,agregado_filtrado
420000,casa,Serra,São Francisco,65,2,1,1,True,False,False,False,False,False,agregado_filtrado
385000,apartamento,Serra,Parque Residencial Laranjeiras,55,2,1,1,True,True,False,True,False,True,agregado_filtrado
285003,apartamento,Serra,Colina de Laranjeiras,45,2,1,1,False,False,False,False,False,False,agregado_filtrado
450000,apartamento,Serra,Colina de Laranjeiras,74,2,1,0,False,True,True,True,False,True,agregado_filtrado
598000,casa,Serra,São Francisco,75,2,3,0,False,False,False,False,False,False,agregado_filtrado
449900,apartamento,Serra,Morada de Laranjeiras,58,2,1,0,False,True,False,True,False,False,agregado_filtrado
450000,apartamento,Serra,Morada de Laranjeiras,52,2,2,0,True,False,False,False,False,False,agregado_filtrado
435005,casa,Serra,das Laranjeiras,75,2,2,0,True,False,False,False,False,False,agregado_filtrado
240000,casa,Serra,Vista da Serra I,56,2,1,0,False,False,False,False,False,False,agregado_filtrado
284992,apartamento,Serra,Praia da Baleia,45,2,1,0,False,False,False,False,False,False,agregado_filtrado
300000,apartamento,Serra,Castelândia,52,2,1,0,False,True,True,False,False,True,agregado_filtrado
220000,apartamento,Serra,São Patrício,40,2,1,1,True,True,True,True,False,True,agregado_filtrado
355000,apartamento,Serra,Valparaíso,50,2,1,1,False,True,False,True,False,True,agregado_filtrado
230000,apartamento,Serra,Jardim Atlântico,43,2,1,1,False,True,False,True,True,True,agregado_filtrado
800000,casa,Serra,São Diogo II,150,3,3,2,True,False,False,False,False,False,agregado_filtrado
295000,apartamento,Serra,Valparaíso,67,2,1,1,False,False,False,True,False,False,agregado_filtrado
490000,casa,Serra,Parque Jacaraípe,107,2,1,1,True,True,False,False,False,False,agregado_filtrado
300000,apartamento,Serra,Enseada de Jacaraípe,49,2,1,1,False,True,False,True,False,False,agregado_filtrado
570000,apartamento,Serra,Jardim Limoeiro,67,3,2,1,True,True,False,True,False,True,agregado_filtrado
420000,apartamento,Serra,Jardim Limoeiro,60,3,1,1,False,False,False,False,False,False,agregado_filtrado
590000,apartamento,Serra,Valparaíso,62,2,1,1,True,True,False,True,False,True,agregado_filtrado
599000,apartamento,Serra,Valparaíso,73,3,2,1,True,True,True,True,False,False,agregado_filtrado
899000,casa,Serra,Colina de Laranjeiras,140,3,4,2,True,False,False,False,False,False,agregado_filtrado
650001,apartamento,Serra,Valparaíso,77,3,1,2,True,False,False,False,False,False,agregado_filtrado
279000,apartamento,Serra,São Diogo II,50,2,1,1,True,False,False,True,True,False,agregado_filtrado
269000,apartamento,Serra,Jardim Limoeiro,48,2,1,1,False,True,False,True,False,False,agregado_filtrado
420000,apartamento,Serra,Colina de Laranjeiras,51,2,1,1,True,False,False,False,False,False,agregado_filtrado
650000,apartamento,Serra,Valparaíso,62,2,2,0,True,True,True,True,True,True,agregado_filtrado
710000,apartamento,Serra,Parque Residencial Laranjeiras,65,2,2,0,True,True,True,True,True,True,agregado_filtrado
494900,casa,Serra,Alterosas,120,2,1,0,True,False,False,False,False,False,agregado_filtrado
450000,apartamento,Serra,Jardim Limoeiro,60,2,2,0,True,True,False,True,False,True,agregado_filtrado
600000,casa,Serra,Colina de Laranjeiras,100,3,2,0,True,False,False,False,False,False,agregado_filtrado
299000,apartamento,Serra,Praia da Baleia,45,2,1,0,False,True,True,False,False,False,agregado_filtrado
279900,apartamento,Serra,Colina de Laranjeiras,46,2,2,0,True,True,False,True,False,False,agregado_filtrado
230000,apartamento,Serra,das Laranjeiras,59,2,1,1,False,False,False,False,False,False,agregado_filtrado
550000,casa,Serra,São Francisco,75,2,2,2,False,False,False,False,False,False,agregado_filtrado
670000,casa,Serra,São Francisco,105,3,2,2,True,False,False,False,False,False,agregado_filtrado
395000,apartamento,Serra,Serra Centro,68,2,1,1,False,False,False,False,False,False,agregado_filtrado
407000,apartamento,Serra,Morada de Laranjeiras,56,2,1,1,False,False,False,False,False,False,agregado_filtrado
699000,apartamento,Serra,Parque Residencial Laranjeiras,80,3,2,1,True,True,True,True,False,True,agregado_filtrado
299000,casa,Serra,Praia de Capuba,75,2,2,1,False,False,False,False,False,False,agregado_filtrado
435001,casa,Serra,das Laranjeiras,75,2,2,2,True,False,False,False,False,False,agregado_filtrado
349000,casa,Serra,Enseada de Jacaraípe,58,2,1,3,False,False,False,False,False,False,agregado_filtrado
349000,casa,Serra,Continental,69,3,2,1,True,False,False,False,False,False,agregado_filtrado
2750000,casa,Serra,Manguinhos,276,4,4,7,True,True,True,True,False,False,agregado_filtrado
260000,apartamento,Serra,Jardim Atlântico,49,2,2,1,False,False,False,False,False,False,agregado_filtrado
315000,apartamento,Serra,Jardim Limoeiro,45,2,1,0,False,False,False,False,False,False,agregado_filtrado
599000,apartamento,Serra,Colina de Laranjeiras,67,2,2,0,True,False,False,False,False,False,agregado_filtrado
470000,apartamento,Serra,Morada de Laranjeiras,56,2,2,0,True,False,False,False,False,False,agregado_filtrado
285000,apartamento,Serra,Colina de Laranjeiras,47,2,1,0,False,True,False,True,False,False,agregado_filtrado
420003,casa,Serra,São Francisco,83,2,2,0,True,False,False,False,False,False,agregado_filtrado
330000,apartamento,Serra,Colina de Laranjeiras,55,2,1,0,False,False,False,False,False,False,agregado_filtrado
350000,apartamento,Serra,das Laranjeiras,119,3,2,0,True,False,False,False,False,False,agregado_filtrado
345000,apartamento,Serra,Chácara Parreiral,52,2,1,1,False,True,True,True,False,True,agregado_filtrado
265000,casa,Serra,Alterosas,70,2,2,2,False,False,False,False,False,False,agregado_filtrado
770000,casa,Serra,Portal de Jacaraípe,200,3,3,3,True,False,True,False,False,False,agregado_filtrado
445000,apartamento,Serra,Parque Residencial Laranjeiras,60,2,2,1,True,True,False,True,False,True,agregado_filtrado
259000,apartamento,Serra,Colina de Laranjeiras,45,2,1,1,False,True,False,True,False,False,agregado_filtrado
339000,apartamento,Serra,São Diogo II,60,3,1,1,False,False,False,False,True,False,agregado_filtrado
250000,casa,Serra,Novo Horizonte,125,2,1,4,False,False,False,False,False,False,agregado_filtrado
265000,apartamento,Serra,Jardim Limoeiro,45,2,1,1,True,False,False,False,False,False,agregado_filtrado
750000,casa,Serra,das Laranjeiras,250,4,5,2,True,True,True,False,False,False,agregado_filtrado
385000,apartamento,Serra,Colina de Laranjeiras,48,2,1,0,False,True,False,True,False,True,agregado_filtrado
280983,apartamento,Serra,Porto Canoa,45,2,1,1,False,False,False,False,False,False,agregado_filtrado
499999,casa,Serra,Residencial Centro da Serra,200,3,2,3,True,False,False,False,False,False,agregado_filtrado
239000,apartamento,Serra,Estância Monazítica,50,2,1,1,False,False,False,False,False,False,agregado_filtrado
290000,apartamento,Serra,Residencial Vista do Mestre,49,2,2,1,True,False,False,False,False,False,agregado_filtrado
400000,apartamento,Serra,Santa Luzia,64,3,2,1,True,True,False,True,False,True,agregado_filtrado
670000,casa,Serra,São Francisco,105,3,2,1,True,False,True,False,False,False,agregado_filtrado
480000,apartamento,Serra,Morada de Laranjeiras,62,2,2,1,True,True,True,True,True,True,agregado_filtrado
290000,apartamento,Serra,Colina de Laranjeiras,47,2,1,1,False,True,True,True,False,False,agregado_filtrado
290000,apartamento,Serra,Colina de Laranjeiras,44,2,1,0,False,True,False,True,False,False,agregado_filtrado
570000,apartamento,Serra,Valparaíso,60,2,1,1,True,True,False,True,False,True,agregado_filtrado
550000,casa,Serra,Costa Bela,225,3,3,0,True,False,False,False,False,False,agregado_filtrado
540000,apartamento,Serra,Colina de Laranjeiras,65,2,2,0,True,True,True,True,True,True,agregado_filtrado
680000,casa,Serra,Jardim Atlântico,140,3,2,0,True,True,False,False,False,False,agregado_filtrado
670000,casa,Serra,Serramar,300,3,2,0,True,False,False,False,False,False,agregado_filtrado
640000,apartamento,Serra,Colina de Laranjeiras,86,2,2,2,True,True,True,True,True,True,agregado_filtrado
680000,apartamento,Serra,Santa Luzia,83,3,2,1,True,False,False,False,False,False,agregado_filtrado
529900,apartamento,Serra,Parque Residencial Laranjeiras,62,2,2,1,True,True,True,True,False,True,agregado_filtrado
650009,apartamento,Serra,Valparaíso,77,3,1,2,True,False,False,False,False,False,agregado_filtrado
399900,casa,Serra,Praia da Baleia,70,2,1,1,False,True,False,True,False,False,agregado_filtrado
335000,casa,Serra,São Francisco,70,2,1,1,True,False,False,False,False,False,agregado_filtrado
749003,casa,Serra,Jardim Atlântico,180,3,2,2,True,False,False,False,False,False,agregado_filtrado
399000,apartamento,Serra,Praia da Baleia,64,2,1,1,False,True,True,True,False,True,agregado_filtrado
407000,apartamento,Serra,Morada de Laranjeiras,56,2,1,1,False,True,False,True,False,False,agregado_filtrado
275000,apartamento,Serra,Praia da Baleia,50,2,1,1,False,False,False,False,False,False,agregado_filtrado
255000,apartamento,Serra,Colina da Serra,61,2,1,2,True,False,False,False,False,False,agregado_filtrado
510000,apartamento,Serra,Planalto de Carapina,54,2,2,1,True,True,False,False,False,True,agregado_filtrado
659990,casa,Serra,Planície da Serra,105,3,2,2,True,False,True,False,False,False,agregado_filtrado
560000,apartamento,Serra,Colina de Laranjeiras,68,2,1,2,True,False,False,False,False,False,agregado_filtrado
335003,casa,Serra,Residencial Centro da Serra,80,2,1,1,False,False,False,False,False,False,agregado_filtrado
650000,casa,Serra,Reis Magos,320,4,4,0,True,False,False,False,False,False,agregado_filtrado
319900,apartamento,Serra,Colina de Laranjeiras,48,2,1,0,False,True,False,True,False,True,agregado_filtrado
310000,apartamento,Serra,Jardim Limoeiro,52,2,1,0,False,True,False,True,False,False,agregado_filtrado
935000,casa,Serra,Morada de Laranjeiras,115,3,3,2,True,False,False,False,False,False,agregado_filtrado
545000,apartamento,Serra,Colina de Laranjeiras,60,2,2,0,True,True,True,True,False,True,agregado_filtrado
299000,apartamento,Serra,Colina de Laranjeiras,42,2,1,0,True,False,False,True,False,False,agregado_filtrado
575000,apartamento,Serra,Colina de Laranjeiras,68,2,2,0,True,False,True,True,False,True,agregado_filtrado
235000,apartamento,Serra,Jardim Limoeiro,47,2,1,0,False,False,False,False,False,False,agregado_filtrado
440000,apartamento,Serra,Valparaíso,56,2,2,1,True,True,False,True,False,True,agregado_filtrado
393400,apartamento,Serra,Planalto de Carapina,46,2,1,1,True,True,False,False,False,True,agregado_filtrado
699000,apartamento,Serra,Valparaíso,77,3,2,2,True,True,True,True,True,True,agregado_filtrado
210000,apartamento,Serra,Taquara II,45,2,2,1,False,False,False,True,False,False,agregado_filtrado
230000,casa,Serra,Residencial Centro da Serra,60,2,1,1,False,False,False,False,False,False,agregado_filtrado
350000,casa,Serra,Feu Rosa,180,4,2,2,True,False,False,False,False,False,agregado_filtrado
249999,apartamento,Serra,Parque Jacaraípe,48,2,2,1,True,False,False,True,False,False,agregado_filtrado
295000,apartamento,Serra,Valparaíso,67,2,1,1,False,False,False,True,False,False,agregado_filtrado
364400,apartamento,Serra,Planalto de Carapina,45,2,1,1,False,True,False,True,False,True,agregado_filtrado
400000,casa,Serra,São Patrício,250,3,1,2,True,False,False,False,False,False,agregado_filtrado
640000,apartamento,Serra,Valparaíso,65,2,1,1,True,True,True,True,False,True,agregado_filtrado
569900,apartamento,Serra,Valparaíso,62,2,2,1,True,True,False,True,False,True,agregado_filtrado
295000,apartamento,Serra,Nova Zelândia,43,2,1,1,False,True,True,False,True,True,agregado_filtrado
890000,casa,Serra,Colina de Laranjeiras,110,3,2,1,True,False,False,False,False,False,agregado_filtrado
215000,apartamento,Serra,Taquara II,46,2,1,1,False,True,False,True,False,False,agregado_filtrado
450000,apartamento,Serra,Costa Bela,80,3,2,0,True,False,False,False,False,False,agregado_filtrado
435000,apartamento,Serra,Praia da Baleia,68,3,2,0,True,True,True,True,False,False,agregado_filtrado
