preco_venda,tipo_imovel,cidade,bairro,area_m2,quartos,banheiros,vagas,tem_suite,tem_piscina,tem_varanda,tem_lazer,tem_mobiliado,tem_elevador
1060000,apartamento,Vitória,Jardim da Penha,97,3,3,1,True,False,False,False,False,False
670000,apartamento,Vitória,Jardim Camburi,57,2,1,1,False,True,False,False,False,True
1290000,casa,Vitória,Maruípe,175,3,2,1,True,False,False,False,False,False
1250000,apartamento,Vitória,Bento Ferreira,100,3,3,2,True,True,False,True,False,True
972743,apartamento,Vitória,Jardim Camburi,63,2,2,1,True,False,False,False,False,False
430000,apartamento,Vitória,Jardim Camburi,55,2,1,1,False,False,False,True,False,False
870000,apartamento,Vitória,Jardim Camburi,62,2,2,2,True,True,False,True,True,True
570000,apartamento,Vitória,Jardim Camburi,54,2,1,1,False,False,False,True,False,True
1750000,apartamento,Vitória,Jardim Camburi,120,3,3,2,True,True,True,True,True,True
689000,apartamento,Vitória,Jardim da Penha,56,2,2,1,True,False,True,True,False,True
650000,apartamento,Vitória,Jardim Camburi,62,2,2,1,True,False,False,False,False,False
1950000,casa,Vitória,Jardim Camburi,215,3,3,5,True,False,False,False,False,False
1999000,apartamento,Vitória,Santa Lúcia,107,3,4,2,True,False,False,False,False,True
2500000,apartamento,Vitória,Jardim Camburi,122,4,5,2,True,False,False,True,False,True
1800000,apartamento,Vitória,Santa Lúcia,99,3,3,2,True,True,False,True,False,True
2150000,apartamento,Vitória,Santa Helena,230,4,5,2,True,True,False,True,False,True
1100000,apartamento,Vitória,Jardim Camburi,87,3,2,2,False,True,False,False,False,False
680000,apartamento,Vitória,Jardim Camburi,58,2,2,1,True,False,False,False,False,False
1000000,apartamento,Vitória,Jardim Camburi,95,3,3,1,True,True,False,True,False,True
1119000,apartamento,Vitória,Jardim da Penha,134,2,2,1,True,False,False,True,False,True
1400000,apartamento,Vitória,Bento Ferreira,100,3,3,2,True,False,False,True,False,False
540000,apartamento,Vitória,Jardim Camburi,55,2,1,1,False,False,True,False,False,True
1300000,apartamento,Vitória,Jardim Camburi,110,3,2,2,False,False,True,False,False,True
1490000,apartamento,Vitória,Jardim da Penha,110,3,3,2,True,True,True,True,False,False
1190000,casa,Vitória,Tabuazeiro,225,3,5,3,True,True,True,False,False,False
790000,apartamento,Vitória,Praia do Suá,84,2,2,1,True,False,True,False,True,True
670000,apartamento,Vitória,Jardim Camburi,70,3,1,1,True,False,False,True,False,True
1900000,apartamento,Vitória,Jardim Camburi,100,3,2,2,True,True,False,True,False,True
1906296,apartamento,Vitória,Ilha de Santa Maria,110,3,3,2,True,False,False,False,False,False
1050000,apartamento,Vitória,Jardim Camburi,75,3,2,2,True,False,False,False,False,False
1980000,apartamento,Vitória,Barro Vermelho,120,3,4,3,True,True,True,True,False,True
890000,apartamento,Vitória,Jardim Camburi,65,2,2,2,True,True,False,False,False,True
663158,apartamento,Vitória,Jardim Camburi,59,2,1,1,False,False,True,False,False,False
1990000,apartamento,Vitória,Ilha de Santa Maria,110,3,3,2,True,True,False,True,False,False
355000,casa,Vitória,Ilha do Príncipe,200,5,4,0,True,False,False,False,False,False
590000,apartamento,Vitória,Jardim Camburi,50,2,1,1,True,True,False,True,False,True
1250000,apartamento,Vitória,Jardim Camburi,93,3,3,2,True,False,False,True,False,True
1990000,apartamento,Vitória,Jardim da Penha,142,3,3,2,True,False,True,False,False,True
275000,casa,Vitória,Tabuazeiro,110,3,1,3,False,False,False,False,False,False
1100000,apartamento,Vitória,Bento Ferreira,140,3,2,1,True,False,True,True,False,True
950000,apartamento,Vitória,Jardim da Penha,115,3,2,1,True,False,False,True,False,False
600000,apartamento,Vitória,Jardim Camburi,60,2,1,1,False,False,False,True,False,True
320000,casa,Vitória,Itararé,110,3,1,1,False,False,True,False,False,False
1250000,apartamento,Vitória,Barro Vermelho,97,2,3,2,True,True,False,True,False,False
941709,apartamento,Vitória,Jardim Camburi,66,2,2,1,True,False,False,False,False,False
1540000,apartamento,Vitória,Enseada do Suá,97,3,3,2,True,True,False,True,False,False
1600000,apartamento,Vitória,Monte Belo,117,3,3,2,True,True,True,True,False,False
470000,apartamento,Vitória,Jardim Camburi,70,2,1,1,False,False,False,False,False,False
1290000,casa,Vitória,Fradinhos,175,3,3,3,True,False,False,False,False,False
890000,apartamento,Vitória,Jardim Camburi,65,2,2,2,True,True,False,True,False,True
1289536,apartamento,Vitória,Jardim Camburi,84,3,2,2,True,False,False,False,False,False
1000000,apartamento,Vitória,Jardim da Penha,59,2,2,1,True,True,True,True,False,False
1500000,apartamento,Vitória,Jardim da Penha,97,3,3,2,True,True,False,False,False,True
710000,apartamento,Vitória,Jardim da Penha,100,2,2,1,False,False,False,False,False,False
1100000,apartamento,Vitória,Jardim Camburi,110,3,2,1,True,False,True,True,False,True
1393200,apartamento,Vitória,Jardim Camburi,86,3,3,2,True,True,False,True,False,True
630000,apartamento,Vitória,Jardim Camburi,60,2,1,1,False,False,False,False,False,False
1990000,apartamento,Vitória,Enseada do Suá,107,3,3,2,True,True,False,True,False,False
600000,apartamento,Vitória,Jardim Camburi,70,2,1,1,False,True,False,True,False,False
1300000,apartamento,Vitória,Jardim Camburi,88,3,2,2,True,True,False,True,False,False
610000,apartamento,Vitória,Jardim Camburi,55,2,1,1,True,False,False,True,False,True
1400000,apartamento,Vitória,Mata da Praia,115,3,3,1,True,False,False,False,False,False
708000,apartamento,Vitória,Bento Ferreira,62,2,2,1,True,True,True,True,False,True
890000,apartamento,Vitória,Praia do Canto,90,2,3,1,True,False,True,True,False,True
3450000,apartamento,Vitória,Praia do Canto,134,4,2,3,True,False,True,True,False,False
950000,apartamento,Vitória,Mata da Praia,104,3,3,2,True,True,False,True,False,True
860000,casa,Vitória,Bonfim,200,3,3,1,True,False,False,False,False,False
953000,apartamento,Vitória,Mata da Praia,60,1,1,1,False,True,True,False,False,False
1321482,apartamento,Vitória,Bento Ferreira,96,3,1,2,False,True,True,False,False,False
1890000,apartamento,Vitória,Jardim da Penha,140,3,4,2,True,False,False,False,False,False
890000,apartamento,Vitória,Jardim Camburi,65,2,2,2,True,True,False,False,False,True
880000,apartamento,Vitória,Bento Ferreira,69,2,2,1,True,True,True,False,False,True
1250000,apartamento,Vitória,Jardim Camburi,93,3,3,2,False,True,True,False,False,True
1150000,apartamento,Vitória,Jardim Camburi,92,3,2,2,True,False,True,False,False,True
980000,apartamento,Vitória,Jardim da Penha,100,3,2,1,True,False,True,True,False,False
2554559,apartamento,Vitória,Bento Ferreira,150,3,1,3,True,True,True,False,False,False
957118,apartamento,Vitória,Bento Ferreira,70,2,2,1,True,True,True,True,False,True
695000,apartamento,Vitória,Jardim Camburi,80,3,2,1,True,False,False,False,False,False
1350000,apartamento,Vitória,Praia do Suá,115,3,2,2,True,True,False,True,False,False
1000000,casa,Vitória,Centro,300,4,1,2,True,False,True,False,False,False
1600000,casa,Vitória,Jardim Camburi,216,4,3,3,True,False,True,False,True,False
1599900,casa,Vitória,Jardim Camburi,206,4,4,3,True,True,True,True,False,False
1460000,apartamento,Vitória,Jardim da Penha,105,3,3,2,True,False,False,True,False,True
1000000,casa,Vitória,Santo Antônio,490,5,3,2,True,False,False,False,True,False
1060000,apartamento,Vitória,Jardim da Penha,97,3,3,1,True,False,False,False,False,True
1080000,apartamento,Vitória,Jardim Camburi,75,3,2,2,True,False,False,True,False,True
1790000,apartamento,Vitória,Praia do Canto,115,3,2,2,False,True,False,True,False,False
1790000,apartamento,Vitória,Barro Vermelho,120,3,3,2,True,False,True,False,False,False
1100000,apartamento,Vitória,Bento Ferreira,138,3,3,1,True,False,False,True,False,True
1550000,apartamento,Vitória,Barro Vermelho,105,3,2,2,True,True,True,True,False,True
890000,apartamento,Vitória,Jardim da Penha,110,3,3,2,False,False,False,False,False,False
1201627,apartamento,Vitória,Jardim Camburi,97,3,1,2,True,True,True,False,False,False
1290000,casa,Vitória,Fradinhos,324,3,3,3,True,False,False,False,False,False
700000,apartamento,Vitória,Jardim Camburi,65,2,2,1,True,False,False,True,False,False
800000,apartamento,Vitória,Bento Ferreira,67,2,2,1,True,True,False,True,False,True
1305000,apartamento,Vitória,Jardim Camburi,81,3,2,1,True,False,False,False,False,False
2090000,apartamento,Vitória,Jardim Camburi,133,4,4,2,True,True,False,False,False,True
1000000,apartamento,Vitória,Jardim da Penha,120,3,3,2,True,False,False,True,False,True
860000,casa,Vitória,Bonfim,200,3,2,1,True,False,False,False,False,False
1150000,casa,Vitória,Jardim Camburi,120,3,3,1,True,True,False,False,False,False
965200,apartamento,Vitória,Jardim Camburi,66,2,2,1,True,True,False,True,False,True
591100,apartamento,Vitória,Jardim Camburi,38,1,1,1,False,False,False,False,False,False
1200000,casa,Vitória,Nazareth,145,3,4,3,True,False,False,False,False,False
595000,apartamento,Vitória,Bento Ferreira,100,3,1,1,True,False,False,True,False,False
1980000,apartamento,Vitória,Enseada do Suá,96,3,3,2,True,False,False,False,False,False
1186205,apartamento,Vitória,Jardim Camburi,78,3,2,2,True,False,False,False,False,False
1600000,casa,Vitória,Jardim Camburi,206,4,4,1,True,False,False,False,False,False
1290000,apartamento,Vitória,Jardim da Penha,95,3,2,2,True,False,True,False,False,True
1800000,apartamento,Vitória,Bento Ferreira,151,4,4,3,True,True,True,True,False,True
2200000,casa,Vitória,Fradinhos,328,4,5,3,True,False,False,False,False,False
890000,apartamento,Vitória,Jardim da Penha,95,3,3,2,True,False,True,False,False,False
2000000,casa,Vitória,Jardim Camburi,300,3,2,3,True,False,False,False,False,False
650000,casa,Vitória,Fradinhos,187,5,4,2,True,False,False,False,False,False
1050000,apartamento,Vitória,Jardim Camburi,75,3,2,2,True,False,False,False,False,False
680000,apartamento,Vitória,Bento Ferreira,100,3,2,1,False,False,False,True,False,False
1385000,apartamento,Vitória,Jardim Camburi,93,3,2,2,False,True,True,True,False,True
1191000,apartamento,Vitória,Jardim Camburi,69,2,3,2,True,True,False,True,False,True
630000,apartamento,Vitória,Jardim Camburi,60,2,1,1,False,False,False,False,False,True
1660338,apartamento,Vitória,Jardim da Penha,86,3,4,4,True,False,False,False,False,False
700000,apartamento,Vitória,Jardim Camburi,56,2,2,2,True,True,True,True,False,False
550000,apartamento,Vitória,Jardim Camburi,70,2,2,1,True,False,False,False,False,False
930000,apartamento,Vitória,Praia do Canto,73,2,2,1,True,False,True,True,False,True
950000,apartamento,Vitória,Jardim Camburi,96,3,2,1,True,False,False,True,False,True
3400000,apartamento,Vitória,Jardim da Penha,238,5,3,5,True,False,False,False,False,False
550000,apartamento,Vitória,Jardim da Penha,62,2,2,1,False,False,False,False,True,False
615000,apartamento,Vitória,Jardim da Penha,75,3,2,1,False,False,False,False,False,False
700000,apartamento,Vitória,Jucutuquara,100,3,3,1,True,False,False,False,False,False
1140000,apartamento,Vitória,Jardim Camburi,75,3,2,1,True,True,True,True,False,True
1200000,apartamento,Vitória,Jardim Camburi,92,3,2,2,True,False,False,False,False,False
940000,apartamento,Vitória,Jardim Camburi,62,2,2,1,True,False,False,False,False,True
1450000,apartamento,Vitória,Santa Luíza,105,3,3,2,True,True,True,True,False,True
2150000,apartamento,Vitória,Santa Helena,230,4,4,2,True,True,True,True,False,False
1028748,apartamento,Vitória,Jardim Camburi,68,2,2,1,False,False,False,False,False,False
1060000,apartamento,Vitória,Jardim Camburi,67,2,2,2,True,True,False,True,False,True
1600000,casa,Vitória,Jardim Camburi,135,4,4,2,True,False,False,False,False,False
2360000,apartamento,Vitória,Barro Vermelho,115,3,3,2,True,False,True,False,False,True
1119700,apartamento,Vitória,Jardim Camburi,88,3,1,2,False,True,False,True,False,False
590000,casa,Vitória,Pontal de Camburi,140,3,2,1,True,False,False,False,False,False
820000,apartamento,Vitória,Jardim da Penha,70,3,2,2,True,False,False,True,False,True
680000,casa,Vitória,São Cristóvão,276,5,4,0,True,False,False,False,False,False
1495000,apartamento,Vitória,Praia do Canto,109,3,3,2,True,False,False,False,False,True
1300000,apartamento,Vitória,Jardim Camburi,88,3,2,2,True,True,False,True,True,True
2105793,apartamento,Vitória,Jardim Camburi,112,3,4,2,True,False,False,False,False,False
1280000,apartamento,Vitória,Jardim da Penha,120,3,3,2,True,False,False,False,False,True
590000,apartamento,Vitória,Jardim Camburi,60,2,1,1,False,False,True,True,False,True
1500000,casa,Vitória,Santa Cecília,450,3,2,3,True,False,True,False,False,False
1050000,casa,Vitória,Centro,133,4,4,0,True,True,True,False,False,False
560000,apartamento,Vitória,Jardim da Penha,60,2,2,1,False,True,False,True,False,False
600000,apartamento,Vitória,Centro,134,3,2,1,True,False,False,False,False,False
1180000,apartamento,Vitória,Praia do Canto,94,3,3,2,True,True,True,True,False,True
1690000,apartamento,Vitória,Praia do Canto,109,3,3,2,True,False,False,False,False,True
1028753,apartamento,Vitória,Jardim Camburi,68,2,2,1,False,False,False,False,False,False
450000,apartamento,Vitória,Jardim Camburi,70,3,1,1,False,False,False,True,False,False
1250000,casa,Vitória,Centro,164,4,3,0,False,False,False,False,False,False
972748,apartamento,Vitória,Jardim Camburi,63,2,2,1,True,False,False,False,False,False
1315000,apartamento,Vitória,Jardim da Penha,140,4,3,1,True,False,False,False,False,False
1300000,apartamento,Vitória,Jardim Camburi,82,2,1,2,True,False,True,False,True,False
430000,apartamento,Vitória,Jardim Camburi,64,2,1,1,False,False,False,True,False,False
1495000,apartamento,Vitória,Praia do Canto,109,3,3,2,True,True,False,True,False,True
1300000,apartamento,Vitória,Enseada do Suá,96,3,3,2,True,True,False,True,False,False
575000,apartamento,Vitória,Jardim da Penha,82,3,2,1,True,False,False,False,False,False
1150000,apartamento,Vitória,Jardim Camburi,112,3,2,2,True,False,False,False,False,False
2300000,apartamento,Vitória,Santa Lúcia,160,4,3,2,True,False,True,False,False,False
475000,apartamento,Vitória,Jardim Camburi,67,2,2,1,False,False,False,False,False,False
