preco_venda,preco_m2,tipo_imovel_original,tipo_imovel,cidade_original,cidade,bairro,area_m2,quartos,banheiros,vagas,tem_suite,tem_piscina,tem_varanda,tem_lazer,tem_mobiliado,tem_elevador,preco_suspeito,area_suspeita,preco_m2_suspeito
1700000,6800.0,Casa,casa,Cariacica,Cariacica,Santa Bárbara,250,4,5,0,True,True,True,False,False,False,False,False,False
774650,9333.13,Apartamento,apartamento,Cariacica,Cariacica,Campo Grande,83,3,2,0,True,True,False,True,False,True,False,False,False
760000,4750.0,Apartamento,apartamento,Cariacica,Cariacica,Cruzeiro do Sul,160,3,2,0,True,False,True,False,False,False,False,False,False
480000,3000.0,Apartamento,apartamento,Cariacica,Cariacica,Alto Lage,160,3,2,0,True,False,False,False,False,False,False,False,False
850000,2951.39,Casa,casa,Cariacica,Cariacica,Bela Aurora,288,5,5,0,True,False,False,False,False,False,False,False,False
300000,1898.73,Casa,casa,Cariacica,Cariacica,Itaquari,158,3,2,0,False,False,True,False,False,False,False,False,False
380000,1759.26,Apartamento,apartamento,Cariacica,Cariacica,São Francisco,216,5,3,0,False,False,True,False,False,False,False,False,False
600000,2531.65,Casa,casa,Cariacica,Cariacica,Cariacica Sede,237,6,3,0,True,False,False,False,False,False,False,False,False
290000,2636.36,Apartamento,apartamento,Cariacica,Cariacica,Bela Aurora,110,2,1,0,False,False,False,False,False,False,False,False,False
1100000,8461.54,Casa,casa,Cariacica,Cariacica,Campo Grande,130,2,1,1,True,False,False,False,False,False,False,False,False
1800000,7659.57,Casa,casa,Cariacica,Cariacica,Santa Bárbara,235,4,4,4,True,False,False,False,True,False,False,False,False
1500000,3750.0,Casa,casa,Cariacica,Cariacica,Morada de Santa Fé,400,3,3,4,True,False,False,False,False,False,False,False,False
1800000,7659.57,Casa,casa,Cariacica,Cariacica,Santa Bárbara,235,4,4,2,True,False,True,False,True,False,False,False,False
1285000,2466.41,Casa,casa,Cariacica,Cariacica,Vera Cruz,521,4,5,3,True,True,True,False,True,False,False,False,False
655000,4043.21,Térrea,casa,Cariacica,Cariacica,Jardim América,162,3,3,2,True,False,False,False,False,False,False,False,False
1450000,2761.9,Casa,casa,Cariacica,Cariacica,Campo Grande,525,3,2,4,True,False,True,False,False,False,False,False,False
850000,1888.89,Casa,casa,Cariacica,Cariacica,Itacibá,450,6,5,3,True,False,True,False,False,False,False,False,False
985000,3059.01,Casa,casa,Cariacica,Cariacica,Morada de Santa Fé,322,5,4,3,True,False,False,False,False,False,False,False,False
800000,2666.67,Casa,casa,Cariacica,Cariacica,Itacibá,300,3,2,2,False,False,False,False,False,False,False,False,False
870000,3625.0,Duplex,apartamento,Cariacica,Cariacica,Campo Grande,240,4,5,1,True,False,False,False,True,False,False,False,False
1000000,5000.0,Casa,casa,Cariacica,Cariacica,Jardim América,200,3,1,2,True,False,False,False,False,False,False,False,False
675000,1054.69,Casa,casa,Cariacica,Cariacica,Rio Marinho,640,9,3,3,True,False,True,False,False,False,False,False,False
480000,2891.57,Apartamento,apartamento,Cariacica,Cariacica,Alto Lage,166,3,2,1,True,False,False,False,False,False,False,False,False
550000,2200.0,Casa,casa,Cariacica,Cariacica,Campo Grande,250,4,1,4,False,False,False,False,False,False,False,False,False
1799900,4285.48,Sobrado,casa,Cariacica,Cariacica,Campo Grande,420,6,6,5,True,True,False,False,False,False,False,False,False
350000,3181.82,Apartamento,apartamento,Cariacica,Cariacica,Bela Aurora,110,3,2,0,True,False,False,False,False,False,False,False,False
1800000,7659.57,Casa,casa,Cariacica,Cariacica,Santa Bárbara,235,4,1,3,True,False,False,False,False,False,False,False,False
265000,2650.0,Apartamento,apartamento,Cariacica,Cariacica,Vera Cruz,100,3,2,0,True,False,True,False,False,False,False,False,False
850000,4250.0,Casa,casa,Cariacica,Cariacica,Itacibá,200,3,2,3,False,False,False,False,False,False,False,False,False
164800,4225.64,Apartamento,apartamento,Cariacica,Cariacica,Campina Grande,39,1,1,0,False,True,False,True,False,False,False,False,False
600000,4285.71,Casa,casa,Cariacica,Cariacica,Jardim América,140,3,2,0,True,False,False,False,False,False,False,False,False
980000,7000.0,Casa,casa,Cariacica,Cariacica,Campo Grande,140,4,5,0,True,False,True,False,False,False,False,False,False
1000000,3225.81,Casa,casa,Cariacica,Cariacica,Tucum,310,3,1,0,True,False,False,False,False,False,False,False,False
860000,3583.33,Sobrado,casa,Cariacica,Cariacica,Jardim Botânico,240,6,6,0,True,False,False,False,False,False,False,False,False
585000,2250.0,Casa,casa,Cariacica,Cariacica,Alto Lage,260,5,4,0,True,False,False,False,False,False,False,False,False
850000,5666.67,Casa,casa,Cariacica,Cariacica,Itacibá,150,3,2,0,False,False,True,False,False,False,False,False,False
990000,1980.0,Casa,casa,Cariacica,Cariacica,Cariacica Sede,500,6,4,0,False,False,False,False,False,False,False,False,False
700000,8333.33,Casa,casa,Cariacica,Cariacica,Santa Bárbara,84,2,1,0,False,False,False,False,False,False,False,False,False
790000,2633.33,Casa,casa,Cariacica,Cariacica,Tabajara,300,6,5,1,True,True,True,False,False,False,False,False,False
850000,1574.07,Sobrado,casa,Cariacica,Cariacica,São Geraldo II,540,5,3,2,True,True,True,False,False,False,False,False,False
950000,5277.78,Casa,casa,Cariacica,Cariacica,Campo Grande,180,7,4,3,False,False,True,False,False,False,False,False,False
480000,2891.57,Apartamento,apartamento,Cariacica,Cariacica,Alto Lage,166,3,2,1,True,False,False,False,False,False,False,False,False
950000,4750.0,Casa,casa,Cariacica,Cariacica,Campo Grande,200,6,2,4,False,False,False,False,False,False,False,False,False
603500,9284.62,Apartamento,apartamento,Cariacica,Cariacica,Campo Grande,65,2,2,1,True,True,True,True,False,True,False,False,False
1090000,9478.26,Apartamento,apartamento,Cariacica,Cariacica,Campo Grande,115,3,1,2,False,True,True,True,False,True,False,False,False
985000,3049.54,Casa,casa,Cariacica,Cariacica,Morada de Santa Fé,323,3,1,3,False,False,False,False,True,False,False,False,False
1200000,8108.11,Apartamento,apartamento,Cariacica,Cariacica,Campo Grande,148,3,5,2,True,False,True,True,False,False,False,False,False
1060000,7162.16,Casa,casa,Cariacica,Cariacica,Rosa da Penha,148,6,2,4,True,False,False,False,False,False,False,False,False
215000,2150.0,Apartamento,apartamento,Cariacica,Cariacica,Rosa da Penha,100,3,1,0,False,False,False,False,False,False,False,False,False
1800000,4500.0,Casa,casa,Cariacica,Cariacica,Campo Grande,400,5,4,5,True,False,True,False,False,False,False,False,False
1300000,8843.54,Apartamento,apartamento,Cariacica,Cariacica,Campo Grande,147,4,4,2,True,True,True,True,False,True,False,False,False
112450,2044.55,Casa,casa,Cariacica,Cariacica,Campina Grande,55,2,1,0,False,False,True,False,False,False,False,False,False
2130000,7607.14,Casa,casa,Cariacica,Cariacica,Porto de Santana,280,3,3,15,True,False,False,False,False,False,False,False,False
450000,5625.0,Casa,casa,Cariacica,Cariacica,Vila Capixaba,80,5,2,1,False,False,False,False,False,False,False,False,False
899000,8990.0,Casa,casa,Cariacica,Cariacica,Jardim América,100,2,3,2,True,False,True,False,True,False,False,False,False
1320000,2693.88,Casa,casa,Cariacica,Cariacica,Rosa da Penha,490,3,3,5,True,False,False,False,False,False,False,False,False
1200000,8571.43,Casa,casa,Cariacica,Cariacica,Campo Grande,140,4,2,4,True,False,False,False,False,False,False,False,False
1300000,2321.43,Casa,casa,Cariacica,Cariacica,Campo Grande,560,4,3,3,True,False,False,False,False,False,False,False,False
1400000,12173.91,Apartamento,apartamento,Cariacica,Cariacica,São Geraldo,115,3,2,2,True,True,True,True,True,True,False,False,False
600000,2083.33,Apartamento,apartamento,Cariacica,Cariacica,Campo Grande,288,6,4,0,False,False,False,False,False,False,False,False,False
1500000,10000.0,Térrea,casa,Cariacica,Cariacica,Campo Grande,150,3,3,0,True,False,False,False,False,False,False,False,False
480000,5647.06,Casa,casa,Cariacica,Cariacica,Graúna,85,8,3,0,False,False,False,False,False,False,False,False,False
1550000,3875.0,Casa,casa,Cariacica,Cariacica,Jardim América,400,3,1,0,True,True,True,False,True,False,False,False,False
1800000,3600.0,Casa,casa,Cariacica,Cariacica,Campo Grande,500,5,3,0,True,False,False,False,False,False,False,False,False
1150000,3833.33,Casa,casa,Cariacica,Cariacica,Bela Aurora,300,6,4,0,True,False,False,False,False,False,False,False,False
700000,3500.0,Casa,casa,Cariacica,Cariacica,Santana,200,3,2,0,False,False,True,False,False,False,False,False,False
680000,4963.5,Casa,casa,Cariacica,Cariacica,Jardim América,137,4,2,0,False,False,False,False,False,False,False,False,False
1000000,4000.0,Sobrado,casa,Cariacica,Cariacica,Campo Grande,250,4,3,0,False,False,False,False,False,False,False,False,False
1030000,3745.45,Casa,casa,Cariacica,Cariacica,Campo Grande,275,2,1,2,False,False,False,False,False,False,False,False,False
1250000,4166.67,Casa,casa,Cariacica,Cariacica,Campo Grande,300,3,2,0,False,False,False,False,False,False,False,False,False
